IF,THEN,Support,Confidence,Lift
"['other vegetables', 'root vegetables', 'tropical fruit']",whole milk,0.007015760040671073,0.5702479338842975,2.231750270494256
"['other vegetables', 'pip fruit']",yogurt,0.00813421453990849,0.311284046692607,2.231398395934249
"['curd', 'root vegetables']",whole milk,0.0062023385866802234,0.5700934579439252,2.231145705880821
"['root vegetables', 'tropical fruit']",whole milk,0.011997966446365024,0.5700483091787439,2.230969009459987
"['frozen vegetables', 'tropical fruit']",whole milk,0.00498220640569395,0.5697674418604651,2.2298697933536307
"['bottled water', 'whole milk']",tropical fruit,0.008032536858159633,0.23372781065088757,2.227435094720426
"['sausage', 'tropical fruit']",other vegetables,0.005998983223182512,0.4306569343065693,2.2257020225460376
"['napkins', 'whole milk']",yogurt,0.006100660904931368,0.30927835051546393,2.2170208289501367
['frozen vegetables'],root vegetables,0.011591255719369599,0.24101479915433405,2.211175885898205
"['other vegetables', 'rolls/buns']",sausage,0.008845958312150484,0.20763723150357996,2.2100781080494687
"['hamburger meat', 'whole milk']",other vegetables,0.00630401626842908,0.42758620689655175,2.2098320256582165
"['citrus fruit', 'whole milk']",other vegetables,0.013014743263853584,0.4266666666666667,2.205079698721317
"['citrus fruit', 'pip fruit']",other vegetables,0.005897305541433655,0.4264705882352941,2.204066334889184
"['curd', 'whipped/sour cream']",whole milk,0.005897305541433655,0.5631067961165048,2.2038023636314468
"['root vegetables', 'yogurt']",whole milk,0.014539908490086425,0.562992125984252,2.20335358498015
"['cream cheese ', 'yogurt']",other vegetables,0.0052872394509405184,0.4262295081967213,2.2028203957513157
"['frozen vegetables', 'yogurt']",other vegetables,0.0052872394509405184,0.4262295081967213,2.2028203957513157
"['tropical fruit', 'yogurt']",bottled water,0.0071174377224199285,0.24305555555555555,2.19912731268527
"['rolls/buns', 'tropical fruit']",root vegetables,0.005897305541433655,0.2396694214876033,2.198832798815838
"['sausage', 'whipped/sour cream']",whole milk,0.005083884087442806,0.5617977528089888,2.198679227567212
"['beef', 'rolls/buns']",other vegetables,0.005795627859684799,0.4253731343283582,2.198394522395903
"['domestic eggs', 'whole milk']",tropical fruit,0.006914082358922217,0.2305084745762712,2.196754697148864
"['bottled beer', 'yogurt']",whole milk,0.005185561769191663,0.5604395604395604,2.193363739324742
"['butter', 'rolls/buns']",other vegetables,0.0056939501779359435,0.42424242424242425,2.192550836796764
"['brown bread', 'root vegetables']",whole milk,0.0056939501779359435,0.56,2.191643454038997
"['bottled water', 'sausage']",other vegetables,0.005083884087442806,0.423728813559322,2.1898964168974944
['butter milk'],yogurt,0.008540925266903915,0.3054545454545455,2.18961038961039
"['citrus fruit', 'other vegetables', 'root vegetables']",whole milk,0.005795627859684799,0.5588235294117647,2.1870391610683266
['whipped/sour cream'],root vegetables,0.01708185053380783,0.23829787234042554,2.186249603048587
"['berries', 'whole milk']",other vegetables,0.00498220640569395,0.4224137931034483,2.1831001866381574
"['rolls/buns', 'root vegetables']",sausage,0.00498220640569395,0.20502092050209206,2.1822302523139347
"['bottled water', 'other vegetables']",sausage,0.005083884087442806,0.20491803278688525,2.181135121708892
['meat'],sausage,0.0052872394509405184,0.2047244094488189,2.1790742066332616
"['curd', 'whole milk']",root vegetables,0.0062023385866802234,0.23735408560311283,2.1775908879725883
"['soda', 'yogurt']",sausage,0.005592272496187087,0.20446096654275092,2.176270136307311
"['long life bakery product', 'whole milk']",other vegetables,0.0056939501779359435,0.42105263157894735,2.1760654921591946
"['other vegetables', 'whole milk']",tropical fruit,0.01708185053380783,0.22826086956521738,2.1753349342770476
"['butter', 'citrus fruit']",whole milk,0.005083884087442806,0.5555555555555556,2.1742494583720204
"['tropical fruit', 'yogurt']",other vegetables,0.012302999491611592,0.4201388888888889,2.171343127809891
"['frankfurter', 'yogurt']",whole milk,0.0062023385866802234,0.5545454545454546,2.1702962775386174
['pork'],root vegetables,0.01362480935434672,0.23633156966490299,2.1682098765432096
"['root vegetables', 'whipped/sour cream']",whole milk,0.00945602440264362,0.5535714285714286,2.1664842817349776
"['sugar', 'whole milk']",other vegetables,0.00630401626842908,0.4189189189189189,2.1650381332462256
"['frankfurter', 'whole milk']",yogurt,0.0062023385866802234,0.30198019801980197,2.164704990907254
"['other vegetables', 'sausage']",yogurt,0.00813421453990849,0.3018867924528302,2.164035425490951
"['domestic eggs', 'other vegetables']",whole milk,0.012302999491611592,0.5525114155251142,2.1623357627097084
"['sausage', 'soda']",rolls/buns,0.009659379766141332,0.39748953974895396,2.1610335121232516
"['chicken', 'root vegetables']",whole milk,0.005998983223182512,0.5514018691588785,2.1579933876552206
['chicken'],other vegetables,0.017895271987798677,0.41706161137440756,2.1554392789633727
"['butter', 'whole milk']",other vegetables,0.011489578037620742,0.41697416974169743,2.154987367004516
"['citrus fruit', 'other vegetables', 'tropical fruit']",whole milk,0.00498220640569395,0.550561797752809,2.154705643015868
['soft cheese'],other vegetables,0.0071174377224199285,0.4166666666666667,2.153398143282536
"['other vegetables', 'whipped/sour cream', 'yogurt']",whole milk,0.005592272496187087,0.55,2.1525069637883005
"['brown bread', 'whole milk']",tropical fruit,0.0056939501779359435,0.22580645161290322,2.151944236059015
"['pork', 'rolls/buns']",whole milk,0.0062023385866802234,0.5495495495495496,2.150744058822053
['hamburger meat'],other vegetables,0.013828164717844434,0.41590214067278286,2.149446954028807
"['citrus fruit', 'domestic eggs']",whole milk,0.0056939501779359435,0.5490196078431373,2.148670052979409
"['other vegetables', 'pastry']",tropical fruit,0.005083884087442806,0.22522522522522523,2.1464051260562886
"['frankfurter', 'tropical fruit']",whole milk,0.005185561769191663,0.5483870967741935,2.1461946266510914
"['fruit/vegetable juice', 'whole milk']",tropical fruit,0.005998983223182512,0.22519083969465647,2.1460774306171966
"['butter', 'whole milk']",tropical fruit,0.0062023385866802234,0.22509225092250923,2.1451378757973627
"['sausage', 'yogurt']",other vegetables,0.00813421453990849,0.41450777202072536,2.142240639949466
"['chicken', 'rolls/buns']",whole milk,0.0052872394509405184,0.5473684210526316,2.1422078874065384
"['frozen vegetables', 'whole milk']",yogurt,0.006100660904931368,0.29850746268656714,2.139811148339933
['baking powder'],other vegetables,0.007320793085917641,0.41379310344827586,2.138547121604726
['butter'],root vegetables,0.012913065582104729,0.23302752293577983,2.137897097083391
"['root vegetables', 'yogurt']",sausage,0.005185561769191663,0.20078740157480315,2.137168933428776
"['other vegetables', 'whole milk']",yogurt,0.02226741230299949,0.297554347826087,2.132978870896184
"['root vegetables', 'whole milk']",yogurt,0.014539908490086425,0.2972972972972973,2.1311362382790953
"['frozen vegetables', 'other vegetables']",yogurt,0.0052872394509405184,0.29714285714285715,2.13002915451895
"['rolls/buns', 'root vegetables']",yogurt,0.007219115404168785,0.29707112970711297,2.1295149859106823
"['frozen vegetables', 'other vegetables']",whole milk,0.009659379766141332,0.5428571428571428,2.124552327894946
"['hygiene articles', 'other vegetables']",whole milk,0.005185561769191663,0.5425531914893617,2.123362768920761
"['fruit/vegetable juice', 'root vegetables']",whole milk,0.006507371631926792,0.5423728813559322,2.122657098342854
"['bottled water', 'rolls/buns']",tropical fruit,0.005388917132689374,0.22268907563025211,2.122235522115823
"['other vegetables', 'sausage']",tropical fruit,0.005998983223182512,0.22264150943396227,2.12178221442153
"['domestic eggs', 'whole milk']",other vegetables,0.012302999491611592,0.4101694915254237,2.119819731556775
"['domestic eggs', 'soda']",other vegetables,0.005083884087442806,0.4098360655737705,2.118096534376265
"['domestic eggs', 'yogurt']",whole milk,0.007727503812913066,0.5390070921985816,2.109484580888599
"['bottled water', 'rolls/buns']",yogurt,0.0071174377224199285,0.29411764705882354,2.108343337334934
"['cream cheese ', 'whole milk']",other vegetables,0.006710726995424504,0.4074074074074074,2.105544851209591
"['margarine', 'rolls/buns']",whole milk,0.007930859176410779,0.5379310344827586,2.10527326865815
"['other vegetables', 'soda']",tropical fruit,0.007219115404168785,0.2204968944099379,2.1013439501179643
"['other vegetables', 'pastry']",yogurt,0.0066090493136756485,0.2927927927927928,2.0988462952748663
"['sausage', 'whole milk']",yogurt,0.008744280630401627,0.2925170068027211,2.0968693599888932
"['frozen vegetables', 'root vegetables']",whole milk,0.0062023385866802234,0.5350877192982456,2.094145530958315
['hard cheese'],root vegetables,0.005592272496187087,0.22821576763485477,2.093751935344027
['sliced cheese'],root vegetables,0.005592272496187087,0.22821576763485477,2.093751935344027
"['rolls/buns', 'whipped/sour cream']",whole milk,0.007829181494661922,0.5347222222222222,2.0927151036830702
"['hygiene articles', 'whole milk']",other vegetables,0.005185561769191663,0.40476190476190477,2.0918724820458925
['grapes'],other vegetables,0.009049313675648195,0.40454545454545454,2.0907538336597717
"['domestic eggs', 'yogurt']",other vegetables,0.005795627859684799,0.40425531914893614,2.0892543688017797
"['bottled water', 'fruit/vegetable juice']",soda,0.005185561769191663,0.36428571428571427,2.089067055393586
"['brown bread', 'tropical fruit']",whole milk,0.0056939501779359435,0.5333333333333333,2.0872794800371404
"['long life bakery product', 'other vegetables']",whole milk,0.0056939501779359435,0.5333333333333333,2.0872794800371404
"['tropical fruit', 'whole milk']",other vegetables,0.01708185053380783,0.40384615384615385,2.087139738873843
"['sausage', 'shopping bags']",soda,0.0056939501779359435,0.36363636363636365,2.0853432282003714
"['cream cheese ', 'yogurt']",whole milk,0.0066090493136756485,0.5327868852459017,2.085140874012512
"['sausage', 'shopping bags']",rolls/buns,0.005998983223182512,0.38311688311688313,2.082893612744359
['whipped/sour cream'],other vegetables,0.02887646161667514,0.40283687943262414,2.081923651718265
"['pip fruit', 'yogurt']",whole milk,0.009557702084392475,0.5310734463276836,2.0784350754607113
"['margarine', 'whole milk']",yogurt,0.007015760040671073,0.28991596638655465,2.0782241468015776
"['newspapers', 'other vegetables']",yogurt,0.005592272496187087,0.2894736842105263,2.0750537056928033
['whipped/sour cream'],yogurt,0.02074224707676665,0.28936170212765955,2.0742509769865394
['domestic eggs'],root vegetables,0.014336553126588714,0.22596153846153846,2.0730706443742823
"['brown bread', 'whole milk']",root vegetables,0.0056939501779359435,0.22580645161290322,2.0716478093403947
"['margarine', 'other vegetables']",yogurt,0.0056939501779359435,0.28865979381443296,2.069219440353461
"['margarine', 'yogurt']",other vegetables,0.0056939501779359435,0.4,2.067262217551235
"['rolls/buns', 'whole milk']",root vegetables,0.012709710218607015,0.2244165170556553,2.058895937726091
"['beef', 'whole milk']",yogurt,0.006100660904931368,0.28708133971291866,2.0579045015135238
['sliced cheese'],tropical fruit,0.0052872394509405184,0.2157676348547718,2.0562739232525975
"['whole milk', 'yogurt']",other vegetables,0.02226741230299949,0.397459165154265,2.0541307878571704
"['whipped/sour cream', 'yogurt']",whole milk,0.010879511947127605,0.5245098039215687,2.052747282757114
"['rolls/buns', 'root vegetables']",whole milk,0.012709710218607015,0.5230125523012552,2.0468875654129906
['baking powder'],whole milk,0.009252669039145907,0.5229885057471264,2.0467934556398677
"['other vegetables', 'rolls/buns', 'yogurt']",whole milk,0.005998983223182512,0.5221238938053098,2.0434096679567135
"['beef', 'yogurt']",whole milk,0.006100660904931368,0.5217391304347826,2.041903839166767
"['coffee', 'yogurt']",whole milk,0.005083884087442806,0.5208333333333334,2.0383588672237694
"['fruit/vegetable juice', 'whole milk']",other vegetables,0.01047280122013218,0.3931297709923664,2.0317558054177214
"['pip fruit', 'sausage']",whole milk,0.005592272496187087,0.5188679245283019,2.030666946970095
"['other vegetables', 'sausage']",shopping bags,0.005388917132689374,0.2,2.029927760577915
"['pastry', 'root vegetables']",whole milk,0.0056939501779359435,0.5185185185185185,2.029299494480553
"['sausage', 'tropical fruit']",whole milk,0.007219115404168785,0.5182481751824818,2.0282414655470387
"['other vegetables', 'pip fruit']",whole milk,0.013523131672597865,0.5175097276264592,2.0253514409893456
"['tropical fruit', 'yogurt']",whole milk,0.015149974580579562,0.5173611111111112,2.0247698081089442
"['citrus fruit', 'root vegetables']",whole milk,0.009150991357397052,0.5172413793103449,2.024301219863606
"['pastry', 'yogurt']",whole milk,0.009150991357397052,0.5172413793103449,2.024301219863606
"['root vegetables', 'sausage']",whole milk,0.007727503812913066,0.5170068027210885,2.0233831694237585
"['brown bread', 'whole milk']",yogurt,0.0071174377224199285,0.28225806451612906,2.0233294930875574
"['bottled water', 'whole milk']",yogurt,0.009659379766141332,0.28106508875739644,2.0147778046129696
"['other vegetables', 'yogurt']",whole milk,0.02226741230299949,0.5128805620608899,2.0072345116867694
['yogurt'],tropical fruit,0.029283172343670564,0.2099125364431487,2.0004746084480303
['tropical fruit'],yogurt,0.029283172343670564,0.27906976744186046,2.0004746084480303
"['oil', 'other vegetables']",whole milk,0.005083884087442806,0.5102040816326531,1.9967597066681821
['hard cheese'],other vegetables,0.00945602440264362,0.38589211618257263,1.9943504795878098
['meat'],other vegetables,0.0099644128113879,0.3858267716535433,1.9940127688978446
"['rolls/buns', 'whole milk', 'yogurt']",other vegetables,0.005998983223182512,0.38562091503267976,1.9929488698614846
"['other vegetables', 'rolls/buns', 'root vegetables']",whole milk,0.0062023385866802234,0.5083333333333333,1.989438254410399
"['pastry', 'tropical fruit']",other vegetables,0.005083884087442806,0.38461538461538464,1.9877521322608025
"['pastry', 'tropical fruit']",whole milk,0.006710726995424504,0.5076923076923077,1.9869295050353544
"['brown bread', 'other vegetables']",yogurt,0.005185561769191663,0.27717391304347827,1.9868844276841169
"['other vegetables', 'whipped/sour cream']",whole milk,0.014641586171835282,0.5070422535211268,1.9843854211620697
"['pastry', 'rolls/buns']",yogurt,0.005795627859684799,0.2766990291262136,1.983480285318011
"['rolls/buns', 'tropical fruit']",bottled water,0.005388917132689374,0.2190082644628099,1.9815513164597383
"['fruit/vegetable juice', 'soda']",yogurt,0.005083884087442806,0.27624309392265195,1.9802119742924789
['UHT-milk'],bottled water,0.007320793085917641,0.2188449848024316,1.9800739885298204
['white bread'],tropical fruit,0.008744280630401627,0.20772946859903382,1.9796698872785832
"['shopping bags', 'whole milk']",root vegetables,0.0052872394509405184,0.2157676348547718,1.9795472843252615
"['fruit/vegetable juice', 'yogurt']",whole milk,0.00945602440264362,0.5054347826086957,1.978094344192806
"['margarine', 'whole milk']",other vegetables,0.009252669039145907,0.38235294117647056,1.9760594726592686
"['newspapers', 'root vegetables']",whole milk,0.005795627859684799,0.504424778761062,1.9741415436191978
['ham'],tropical fruit,0.005388917132689374,0.20703125,1.973015836967054
"['pastry', 'whole milk']",yogurt,0.009150991357397052,0.27522935779816515,1.972945141359296
"['rolls/buns', 'whole milk']",yogurt,0.015556685307574987,0.2746858168761221,1.9690488403619977
"['fruit/vegetable juice', 'whole milk']",bottled water,0.005795627859684799,0.21755725190839695,1.9684227898059652
['citrus fruit'],root vegetables,0.017691916624300967,0.21375921375921375,1.961121144889802
"['brown bread', 'other vegetables']",whole milk,0.009354346720894764,0.5,1.956824512534819
"['beef', 'rolls/buns']",whole milk,0.00681240467717336,0.5,1.9568245125348187
"['pork', 'root vegetables']",whole milk,0.00681240467717336,0.5,1.9568245125348187
"['frankfurter', 'root vegetables']",whole milk,0.005083884087442806,0.5,1.9568245125348187
"['frozen vegetables', 'rolls/buns']",whole milk,0.005083884087442806,0.5,1.9568245125348187
"['bottled water', 'whole milk']",root vegetables,0.007320793085917641,0.21301775147928995,1.9543186434690456
"['other vegetables', 'root vegetables']",yogurt,0.012913065582104729,0.27253218884120173,1.9536108434790225
"['curd', 'whole milk']",other vegetables,0.009862735129639044,0.377431906614786,1.9506268006076826
"['coffee', 'whole milk']",yogurt,0.005083884087442806,0.2717391304347826,1.947925909494232
"['fruit/vegetable juice', 'other vegetables']",whole milk,0.01047280122013218,0.4975845410628019,1.9473712540201578
"['domestic eggs', 'rolls/buns']",other vegetables,0.005897305541433655,0.37662337662337664,1.9464481918501886
['butter'],whole milk,0.02755465175394001,0.4972477064220184,1.9460530014566455
"['newspapers', 'whole milk']",root vegetables,0.005795627859684799,0.21189591078066913,1.944026382955113
['beef'],other vegetables,0.019725470259278087,0.375968992248062,1.943066231613079
"['bottled water', 'citrus fruit']",other vegetables,0.005083884087442806,0.37593984962406013,1.9429156179992808
['pork'],other vegetables,0.021657346212506354,0.37566137566137564,1.9414764212452074
['hygiene articles'],tropical fruit,0.006710726995424504,0.2037037037037037,1.9413041917886877
"['napkins', 'yogurt']",whole milk,0.006100660904931368,0.49586776859504134,1.9406524091254398
"['shopping bags', 'whole milk']",tropical fruit,0.00498220640569395,0.2033195020746888,1.9376427353726398
"['napkins', 'tropical fruit']",whole milk,0.00498220640569395,0.494949494949495,1.9370586083678003
"['other vegetables', 'rolls/buns']",yogurt,0.011489578037620742,0.26968973747016706,1.9332351078856365
"['pastry', 'yogurt']",other vegetables,0.0066090493136756485,0.3735632183908046,1.9306328181153773
"['margarine', 'yogurt']",whole milk,0.007015760040671073,0.4928571428571429,1.9288698766414645
"['bottled beer', 'whole milk']",other vegetables,0.007625826131164209,0.373134328358209,1.9284162477157043
"['butter', 'rolls/buns']",whole milk,0.0066090493136756485,0.49242424242424243,1.9271756562842912
"['rolls/buns', 'yogurt']",root vegetables,0.007219115404168785,0.21005917159763313,1.9271753289764202
"['frozen vegetables', 'yogurt']",whole milk,0.006100660904931368,0.4918032786885246,1.9247454221653957
['berries'],tropical fruit,0.006710726995424504,0.2018348623853211,1.9234940615887914
"['pastry', 'whole milk']",tropical fruit,0.006710726995424504,0.2018348623853211,1.9234940615887914
['curd'],whole milk,0.026131164209456024,0.4904580152671756,1.9194805332879712
"['frankfurter', 'whole milk']",other vegetables,0.007625826131164209,0.3712871287128713,1.9188696326280026
"['brown bread', 'whole milk']",other vegetables,0.009354346720894764,0.3709677419354839,1.9172189920838065
['butter milk'],other vegetables,0.010371123538383325,0.3709090909090909,1.9169158744565997
"['brown bread', 'yogurt']",whole milk,0.0071174377224199285,0.48951048951048953,1.9157722500340884
"['other vegetables', 'root vegetables']",whole milk,0.023182511438739197,0.4892703862660944,1.9148325702057456
"['cream cheese ', 'other vegetables']",whole milk,0.006710726995424504,0.4888888888888889,1.9133395233673784
['frozen vegetables'],other vegetables,0.017793594306049824,0.3699788583509514,1.912108287904155
['cat food'],yogurt,0.0062023385866802234,0.2663755458515284,1.9094777649050882
['sliced cheese'],other vegetables,0.009049313675648195,0.36929460580912865,1.908571964336721
['dessert'],yogurt,0.009862735129639044,0.26575342465753427,1.9050181716522223
['flour'],whole milk,0.008439247585155059,0.4853801169590643,1.8996074215250287
"['bottled water', 'margarine']",whole milk,0.00498220640569395,0.48514851485148514,1.8987010121624974
"['berries', 'other vegetables']",whole milk,0.00498220640569395,0.48514851485148514,1.8987010121624974
['butter'],yogurt,0.014641586171835282,0.26422018348623855,1.894027335704924
"['citrus fruit', 'other vegetables']",yogurt,0.007625826131164209,0.2640845070422535,1.8930547571141132
"['margarine', 'whole milk']",root vegetables,0.00498220640569395,0.20588235294117646,1.888855355575066
['pip fruit'],root vegetables,0.015556685307574987,0.2056451612903226,1.8866792549350022
"['pip fruit', 'rolls/buns']",other vegetables,0.005083884087442806,0.36496350364963503,1.8861881547000316
"['beef', 'other vegetables']",yogurt,0.005185561769191663,0.26288659793814434,1.8844677046076164
"['newspapers', 'yogurt']",other vegetables,0.005592272496187087,0.36423841059602646,1.8824407610151972
"['dessert', 'whole milk']",other vegetables,0.00498220640569395,0.362962962962963,1.8758490492594537
['citrus fruit'],yogurt,0.021657346212506354,0.2616707616707617,1.8757521436092863
"['soda', 'whole milk']",yogurt,0.01047280122013218,0.2614213197969543,1.8739640526261263
['hard cheese'],yogurt,0.006405693950177936,0.26141078838174275,1.8738885595732067
['flour'],other vegetables,0.00630401626842908,0.36257309941520466,1.8738341738037512
"['rolls/buns', 'yogurt']",bottled water,0.0071174377224199285,0.20710059171597633,1.8738126214596387
['curd'],root vegetables,0.010879511947127605,0.20419847328244276,1.8734067021761422
['butter'],other vegetables,0.020030503304524657,0.3614678899082569,1.868122279163272
"['coffee', 'other vegetables']",whole milk,0.006405693950177936,0.4772727272727273,1.867877943783236
"['domestic eggs', 'other vegetables']",yogurt,0.005795627859684799,0.2602739726027397,1.8657394464635169
"['pastry', 'pip fruit']",whole milk,0.005083884087442806,0.47619047619047616,1.8636423928903036
"['soda', 'whole milk']",root vegetables,0.00813421453990849,0.20304568527918782,1.862830517463444
"['margarine', 'whole milk']",bottled water,0.00498220640569395,0.20588235294117646,1.8627901942745821
"['other vegetables', 'tropical fruit']",whole milk,0.01708185053380783,0.47592067988668557,1.862586504849006
['herbs'],whole milk,0.007727503812913066,0.475,1.858983286908078
"['citrus fruit', 'yogurt']",whole milk,0.010269445856634469,0.47417840375586856,1.855767847568232
['fruit/vegetable juice'],yogurt,0.018708693441789527,0.2587904360056259,1.8551049111627773
"['soda', 'whipped/sour cream']",whole milk,0.005490594814438231,0.47368421052631576,1.8538337487171967
"['bottled water', 'yogurt']",soda,0.007422470767666497,0.3230088495575221,1.852356871952321
"['rolls/buns', 'shopping bags']",soda,0.00630401626842908,0.3229166666666667,1.8518282312925172
['domestic eggs'],whole milk,0.029994916115912557,0.47275641025641024,1.8502026640954214
['pickled vegetables'],other vegetables,0.006405693950177936,0.35795454545454547,1.84996476854727
"['bottled beer', 'bottled water']",soda,0.005083884087442806,0.3225806451612903,1.8499012508229098
['frozen vegetables'],yogurt,0.012404677173360447,0.25792811839323465,1.8489235017474217
['ham'],yogurt,0.006710726995424504,0.2578125,1.848094706632653
"['citrus fruit', 'rolls/buns']",other vegetables,0.005998983223182512,0.3575757575757576,1.8480071338715587
"['newspapers', 'rolls/buns']",yogurt,0.005083884087442806,0.25773195876288657,1.8475173574584471
"['domestic eggs', 'whole milk']",yogurt,0.007727503812913066,0.2576271186440678,1.8467658249740575
"['napkins', 'other vegetables']",whole milk,0.00681240467717336,0.47183098591549294,1.8465808780258148
"['bottled beer', 'other vegetables']",whole milk,0.007625826131164209,0.4716981132075472,1.8460608608819042
"['frankfurter', 'other vegetables']",rolls/buns,0.005592272496187087,0.3395061728395062,1.8457950303352915
"['chicken', 'other vegetables']",whole milk,0.008439247585155059,0.4715909090909091,1.8456413015953406
"['brown bread', 'yogurt']",other vegetables,0.005185561769191663,0.35664335664335667,1.8431883408236536
['tropical fruit'],root vegetables,0.021047280122013217,0.2005813953488372,1.8402220366192295
"['other vegetables', 'pork']",whole milk,0.010167768174885612,0.4694835680751174,1.837393908483398
"['bottled water', 'soda']",yogurt,0.007422470767666497,0.256140350877193,1.8361081274615105
"['beef', 'other vegetables']",whole milk,0.009252669039145907,0.4690721649484536,1.8357838210378197
"['margarine', 'other vegetables']",whole milk,0.009252669039145907,0.4690721649484536,1.8357838210378197
['oil'],other vegetables,0.0099644128113879,0.35507246376811596,1.8350697221016394
"['other vegetables', 'pastry']",whole milk,0.010574478901881037,0.46846846846846846,1.8334211648974879
"['bottled water', 'root vegetables']",whole milk,0.007320793085917641,0.4675324675324675,1.8297579857468433
['processed cheese'],soda,0.0052872394509405184,0.31901840490797545,1.8294728934518596
"['bottled water', 'yogurt']",other vegetables,0.00813421453990849,0.35398230088495575,1.8294355907533053
"['shopping bags', 'yogurt']",other vegetables,0.005388917132689374,0.35333333333333333,1.8260816255035905
"['other vegetables', 'soda']",yogurt,0.008337569903406202,0.2546583850931677,1.8254848523260234
"['curd', 'yogurt']",other vegetables,0.006100660904931368,0.35294117647058826,1.824054897839325
['detergent'],whole milk,0.008947635993899338,0.4656084656084656,1.8222281174927413
"['citrus fruit', 'yogurt']",other vegetables,0.007625826131164209,0.352112676056338,1.8197730788303126
"['bottled beer', 'whole milk']",yogurt,0.005185561769191663,0.2537313432835821,1.818839476088943
"['margarine', 'rolls/buns']",other vegetables,0.005185561769191663,0.35172413793103446,1.8177650533640168
"['onions', 'other vegetables']",whole milk,0.0066090493136756485,0.4642857142857143,1.8170513330680462
['ham'],other vegetables,0.009150991357397052,0.3515625,1.8169296833946402
['domestic eggs'],other vegetables,0.02226741230299949,0.35096153846153844,1.8138238206879824
"['root vegetables', 'sausage']",rolls/buns,0.00498220640569395,0.3333333333333333,1.812235120692832
"['frankfurter', 'other vegetables']",whole milk,0.007625826131164209,0.46296296296296297,1.8118745486433505
"['rolls/buns', 'sausage']",soda,0.009659379766141332,0.31561461794019935,1.8099532171672654
"['beef', 'root vegetables']",whole milk,0.008032536858159633,0.4619883040935672,1.8080600759093646
['citrus fruit'],other vegetables,0.02887646161667514,0.3488943488943489,1.803140263466065
"['newspapers', 'yogurt']",rolls/buns,0.005083884087442806,0.33112582781456956,1.800233563602151
"['soda', 'whole milk']",other vegetables,0.013929842399593289,0.3477157360406091,1.7970490089119235
"['soda', 'tropical fruit']",other vegetables,0.007219115404168785,0.3463414634146341,1.7899465542211912
['cream cheese '],other vegetables,0.013726487036095577,0.34615384615384615,1.7889769190347227
['pip fruit'],other vegetables,0.026131164209456024,0.34543010752688175,1.7852365252374574
"['other vegetables', 'sausage']",rolls/buns,0.008845958312150484,0.3283018867924528,1.7848806283050156
"['napkins', 'whole milk']",other vegetables,0.00681240467717336,0.34536082474226804,1.784878461030061
"['white bread', 'whole milk']",other vegetables,0.005897305541433655,0.34523809523809523,1.7842441758626728
"['hamburger meat', 'other vegetables']",whole milk,0.00630401626842908,0.45588235294117646,1.7841635261346878
"['pastry', 'sausage']",whole milk,0.0056939501779359435,0.45528455284552843,1.7818239463731684
"['margarine', 'whole milk']",rolls/buns,0.007930859176410779,0.3277310924369748,1.781777387571944
"['pastry', 'yogurt']",rolls/buns,0.005795627859684799,0.3275862068965517,1.7809896875774383
"['sausage', 'shopping bags']",other vegetables,0.005388917132689374,0.34415584415584416,1.7786509339320689
"['citrus fruit', 'tropical fruit']",whole milk,0.009049313675648195,0.45408163265306123,1.7771161389346823
['frankfurter'],rolls/buns,0.019217081850533807,0.3258620689655172,1.7716160576428202
"['rolls/buns', 'yogurt']",whole milk,0.015556685307574987,0.4526627218934911,1.7715630202238304
['sausage'],rolls/buns,0.030604982206405694,0.32575757575757575,1.771047958858904
"['napkins', 'rolls/buns']",whole milk,0.0052872394509405184,0.45217391304347826,1.7696499939445316
"['coffee', 'whole milk']",other vegetables,0.006405693950177936,0.3423913043478261,1.7695315177408668
['tropical fruit'],other vegetables,0.035892221657346214,0.34205426356589147,1.7677896385551983
"['citrus fruit', 'other vegetables']",whole milk,0.013014743263853584,0.4507042253521127,1.763898152144062
['dishes'],other vegetables,0.005998983223182512,0.34104046242774566,1.7625501565827002
['whipped/sour cream'],whole milk,0.032231825114387394,0.44964539007092197,1.7597542424781207
"['margarine', 'root vegetables']",whole milk,0.00498220640569395,0.44954128440366975,1.7593468094349745
"['newspapers', 'soda']",other vegetables,0.00498220640569395,0.3402777777777778,1.7586084836807379
"['sausage', 'whole milk']",other vegetables,0.010167768174885612,0.3401360544217687,1.7578760353326826
['root vegetables'],whole milk,0.048906964921199794,0.44869402985074625,1.75603095247994
"['chocolate', 'whole milk']",soda,0.005083884087442806,0.3048780487804878,1.7483822797411648
"['rolls/buns', 'tropical fruit']",whole milk,0.010981189628876462,0.4462809917355372,1.746587168212896
['canned fish'],other vegetables,0.005083884087442806,0.33783783783783783,1.7459984945534077
"['sausage', 'yogurt']",whole milk,0.008744280630401627,0.44559585492227977,1.7439057831916518
"['beef', 'whole milk']",rolls/buns,0.00681240467717336,0.32057416267942584,1.7428672691830587
"['pip fruit', 'rolls/buns']",whole milk,0.0062023385866802234,0.44525547445255476,1.7425736534981597
['margarine'],yogurt,0.014234875444839857,0.24305555555555555,1.742311507936508
['margarine'],other vegetables,0.019725470259278087,0.3368055555555556,1.7406634991533834
['sugar'],whole milk,0.015048296898830707,0.4444444444444444,1.7393995666976168
['hamburger meat'],whole milk,0.014743263853584139,0.4434250764525994,1.735410118150145
"['bottled water', 'tropical fruit']",other vegetables,0.0062023385866802234,0.33516483516483514,1.7321840009701281
